Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Bahrain,BHR,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,50.5376358,50.80213928,52.6595726,70.89946747,58.73015976,58.12807846,57.56097412,52.19512177,51.94174576,53.39805984,54.06698608,53.33333206,55.45023727,60.1895752,61.6113739,56.25,53.36538315,45.19230652,43.26922989,39.90384674,42.78845978,39.90384674,50.96154022
Bahrain,BHR,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,77.4193573,74.3315506,76.59574127,83.59788513,74.07407379,74.87684631,72.19512177,71.70731354,72.33009338,72.8155365,71.29186249,70.95237732,71.09004974,72.51184845,73.93364716,69.71154022,66.34615326,63.94230652,60.09615326,60.09615326,64.42308044,62.01922989,67.30769348
Bahrain,BHR,Control of Corruption: Standard Error,CC.STD.ERR,0.312212378,0.260450929,0.284301758,0.205981374,0.228198618,0.198071927,0.192364395,0.205619499,0.212048545,0.207995653,0.186309308,0.183313146,0.178913742,0.17442815,0.175160751,0.168457702,0.16860345,0.176091,0.161508724,0.17869705,0.186320931,0.193675429,0.187888578
Bahrain,BHR,Government Effectiveness: Estimate,GE.EST,0.77663964,0.56640023,0.551933765,0.507285357,0.426035732,0.527056634,0.391059279,0.386875808,0.402686685,0.379488409,0.476081342,0.4516038,0.514924407,0.544541776,0.584795833,0.561928749,0.557333231,0.325291306,0.191406816,0.175440326,0.2943528,0.421904832,0.717128277
Bahrain,BHR,Government Effectiveness: Number of Sources,GE.NO.SRC,3,3,3,5,4,5,5,5,5,5,7,7,7,7,7,7,7,7,6,6,7,6,7
Bahrain,BHR,Government Effectiveness: Percentile Rank,GE.PER.RNK,77.04917908,71.03825378,68.85246277,68.10810852,64.32432556,69.65174103,65.19607544,66.34146118,66.99028778,66.50485229,67.46411133,66.98564911,68.72038269,68.72038269,69.66824341,71.63461304,72.11538696,66.34615326,60.57692337,60.09615326,63.46154022,66.82691956,74.03845978
Bahrain,BHR,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,67.75955963,59.56284332,59.56284332,60,58.91891861,60.69651794,56.86274338,57.07316971,53.88349533,55.82524109,58.85167313,57.89473724,60.66350555,60.66350555,61.13743973,59.61538315,59.13461685,50.96154022,44.23077011,44.71154022,49.51922989,53.36538315,63.94230652
Bahrain,BHR,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,83.60655975,81.42076874,80.3278656,76.75675964,75.67567444,78.60696411,72.05882263,73.17073059,77.1844635,75.24272156,74.64115143,75.11961365,75.35545349,75.35545349,76.7772522,76.44230652,76.44230652,73.55769348,73.07691956,72.59615326,74.03845978,76.44230652,81.7307663
Bahrain,BHR,Government Effectiveness: Standard Error,GE.STD.ERR,0.173903719,0.222487077,0.238578707,0.184152603,0.21243529,0.199826002,0.188756123,0.202251077,0.231383055,0.240077406,0.221720934,0.226966947,0.221764386,0.219466686,0.214759916,0.234231219,0.233448833,0.221146703,0.244533643,0.248320326,0.235240132,0.257121503,0.233509123
Bahrain,BHR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.307817906,-0.162360102,0.056266963,0.290830374,0.483918995,0.313402563,0.014162739,-0.365050614,-0.247773513,-0.237366229,-0.137239441,-0.493476391,-0.950841904,-1.129954934,-1.335417747,-0.907474875,-1.073540211,-0.793425679,-0.961563706,-0.850452602,-0.627359509,-0.617841721,-0.505110562
Bahrain,BHR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,4,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,5,6
Bahrain,BHR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,36.70212936,38.29787064,48.14814758,54.4973526,62.31155777,55.82524109,46.60194016,32.36714935,36.71497726,36.53845978,40.75829315,28.90995216,18.95734596,15.63981056,9.004739761,15.71428585,12.38095284,19.52380943,14.28571415,17.45282936,23.58490562,24.05660439,28.30188751
Bahrain,BHR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,20.7446804,21.80850983,30.15872955,39.15343857,41.2060318,39.32038879,33.49514389,22.22222137,23.67149734,24.03846169,27.01421738,19.43128014,10.42654037,7.109004974,6.161137581,9.047618866,9.047618866,10.95238113,9.047618866,11.320755,13.679245,14.15094376,17.45282936
Bahrain,BHR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,57.44680786,61.17021179,69.84127045,73.01587677,80.90452576,73.78640747,61.16504669,48.79227066,48.79227066,50.96154022,52.60663605,42.18009567,29.38388634,21.80094719,18.00947952,25.7142849,21.4285717,28.09523773,25.7142849,28.77358437,38.679245,40.56603622,44.81132126
Bahrain,BHR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.373912305,0.345668405,0.342506409,0.316015273,0.301584661,0.286855817,0.278116137,0.273782998,0.26269111,0.26359117,0.246055126,0.243547097,0.244249582,0.226807356,0.23150824,0.200113058,0.206814811,0.21260111,0.224623799,0.224222541,0.23851493,0.241320118,0.238506377
Bahrain,BHR,Regulatory Quality: Estimate,RQ.EST,0.790487111,0.763205171,0.748302877,0.867863119,0.621469796,0.702606559,0.659460783,0.682441473,0.76476717,0.711206675,0.692689776,0.712015808,0.716491401,0.684159577,0.602282524,0.704518795,0.815443456,0.604506552,0.412573814,0.414948463,0.483154505,0.626398087,0.849090099
Bahrain,BHR,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,4,4,6,5,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6,7,6,7
Bahrain,BHR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,74.45652008,72.82608795,75.54347992,73.51351166,67.02702332,71.14427948,70.09803772,71.07843018,72.8155365,72.33009338,72.72727203,74.16268158,75.35545349,72.98577881,70.1421814,73.07691956,76.92308044,70.67308044,67.30769348,67.30769348,67.78845978,72.59615326,76.44230652
Bahrain,BHR,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,62.5,60.32608795,61.41304398,65.94594574,61.62162018,63.68159103,61.76470566,60.7843132,64.07766724,62.13592148,62.20095825,63.63636398,62.08530807,61.13743973,59.71564102,63.46154022,66.82691956,62.98077011,55.76922989,57.21154022,61.53845978,58.65384674,68.2692337
Bahrain,BHR,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,88.58695984,90.21739197,88.04347992,84.86486816,76.75675964,79.10447693,76.96078491,79.90196228,83.98058319,81.55339813,79.9043045,81.33971405,80.0947876,80.56871796,79.14691925,82.21154022,84.61538696,81.25,75.96154022,75.4807663,75.4807663,81.7307663,85.09615326
Bahrain,BHR,Regulatory Quality: Standard Error,RQ.STD.ERR,0.311746508,0.332756311,0.307668597,0.222742364,0.195213377,0.201128244,0.168673038,0.205520704,0.21583496,0.221016869,0.200767994,0.204706118,0.203395844,0.225563601,0.222486019,0.231222689,0.223138675,0.23179777,0.229192317,0.227756634,0.220927551,0.242613941,0.22411491
Bahrain,BHR,Rule of Law: Estimate,RL.EST,-0.010116266,0.35234648,0.280279636,0.545502603,0.593708754,0.696617663,0.597055912,0.370951921,0.521369874,0.525411844,0.51149267,0.42974022,0.346452385,0.253650159,0.32640186,0.413401127,0.421636015,0.451010048,0.442517638,0.40709877,0.489411116,0.484862119,0.470811009
Bahrain,BHR,Rule of Law: Number of Sources,RL.NO.SRC,5,5,6,8,8,9,9,9,9,9,11,11,11,11,11,9,9,8,7,7,8,7,9
Bahrain,BHR,Rule of Law: Percentile Rank,RL.PER.RNK,50.75376892,63,60.19900513,65.67163849,68.15920258,69.2307663,68.89952087,61.24401855,66.02870941,65.38461304,64.45497894,63.5071106,62.4413147,60.5633812,61.50234604,66.82691956,66.82691956,66.82691956,66.82691956,65.38461304,68.2692337,66.82691956,67.30769348
Bahrain,BHR,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,39.19598007,50.5,50.74626923,57.71144104,60.19900513,61.05769348,58.37320709,55.02392197,57.89473724,58.17307663,60.1895752,60.66350555,57.27699661,54.92957687,55.3990593,61.53845978,59.61538315,58.17307663,57.69230652,57.21154022,58.65384674,57.21154022,56.73077011
Bahrain,BHR,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,62.31155777,70,67.66168976,77.61193848,81.0945282,82.69230652,79.9043045,68.89952087,72.72727203,73.55769348,71.5639801,68.2464447,66.66666412,65.25821686,68.07511902,75.4807663,73.07691956,75.96154022,76.44230652,74.5192337,76.92308044,75.96154022,75.96154022
Bahrain,BHR,Rule of Law: Standard Error,RL.STD.ERR,0.22014682,0.230957329,0.186719641,0.189788058,0.203760996,0.181382507,0.177539587,0.178084344,0.18054232,0.177120611,0.161083132,0.159763604,0.151099682,0.159154192,0.160686359,0.179635927,0.177535787,0.197833121,0.192674741,0.18349877,0.178606555,0.173929542,0.17101714
Bahrain,BHR,Voice and Accountability: Estimate,VA.EST,-0.718783438,-1.065402746,-1.056879878,-0.571163654,-0.590705574,-0.561549425,-0.743174851,-0.903966546,-0.856526554,-0.868917525,-0.790999949,-0.965909421,-1.217316866,-1.318024635,-1.317464471,-1.311059237,-1.313060999,-1.372028351,-1.387256622,-1.421438694,-1.429232478,-1.453997374,-1.501595616
Bahrain,BHR,Voice and Accountability: Number of Sources,VA.NO.SRC,5,5,5,8,8,10,10,10,10,10,11,11,10,10,10,7,7,7,6,6,6,5,7
Bahrain,BHR,Voice and Accountability: Percentile Rank,VA.PER.RNK,25.5,16.41790962,17.41293526,31.3432827,30.34825897,31.25,25,23.55769157,25,23.07692337,26.54028511,19.9052124,13.14554024,11.26760578,12.20657253,11.33004951,11.82266045,10.83743858,11.33004951,10.62801933,10.14492798,9.178744316,8.695652008
Bahrain,BHR,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,16,7.960198879,9.452735901,22.38805962,23.88059616,23.07692337,19.71153831,17.30769157,17.30769157,17.78846169,19.9052124,13.74407578,8.450704575,6.103286266,5.633802891,5.911330223,6.896551609,5.911330223,5.911330223,5.797101498,5.797101498,4.347826004,1.932367206
Bahrain,BHR,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,37.5,29.85074615,28.35820961,41.29353333,39.80099487,38.46154022,32.69230652,28.84615326,29.80769157,28.84615326,29.85782051,27.96208572,19.24882698,15.49295807,15.02347374,19.70443344,20.19704437,16.25615692,15.27093601,15.45893764,15.942029,14.97584534,14.49275398
Bahrain,BHR,Voice and Accountability: Standard Error,VA.STD.ERR,0.223274052,0.233953774,0.226859897,0.173804,0.165557832,0.14778544,0.152731135,0.126929015,0.127836287,0.123012483,0.120890267,0.118176535,0.122787535,0.125089586,0.121156782,0.145529702,0.144301638,0.139199629,0.140938416,0.146224603,0.139267504,0.143928275,0.138497949
Bangladesh,BGD,Control of Corruption: Estimate,CC.EST,-0.969682217,-0.773010969,-1.212082624,-1.449086785,-1.54172051,-1.597114921,-1.406466603,-1.442982793,-1.063239932,-1.046788335,-1.075251222,-1.054080248,-1.097388625,-0.85661906,-0.893825352,-0.892129958,-0.81450671,-0.863241136,-0.83595705,-0.902643025,-0.994909585,-0.979526103,-0.962003231
Bangladesh,BGD,Control of Corruption: Number of Sources,CC.NO.SRC,4,4,5,5,6,8,10,12,13,13,13,14,15,15,14,13,13,12,12,12,12,12,12
Bangladesh,BGD,Control of Corruption: Percentile Rank,CC.PER.RNK,17.74193573,28.87700462,6.914893627,1.587301612,0.529100537,0.985221684,2.926829338,2.926829338,13.5922327,15.04854393,14.83253574,14.76190472,13.74407578,20.85308075,21.32701492,18.75,22.11538506,18.75,19.23077011,17.30769157,16.34615326,17.30769157,18.26922989
Bangladesh,BGD,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,2.688172102,10.69518757,0,0,0,0,0,0,4.854369164,4.368932247,3.349282265,3.809523821,3.791469097,12.79620838,11.84834099,12.5,13.46153831,12.01923084,13.94230747,11.53846169,10.09615421,10.57692337,11.05769253
Bangladesh,BGD,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,34.94623566,42.24599075,24.46808434,8.465608597,5.82010603,7.38916254,13.17073154,9.268292427,21.84465981,22.81553459,22.00956917,21.90476227,20.85308075,31.27962112,28.90995216,29.80769157,31.25,31.73077011,29.80769157,26.92307663,25.48077011,25,26.44230843
Bangladesh,BGD,Control of Corruption: Standard Error,CC.STD.ERR,0.262076586,0.22705549,0.221239895,0.19558166,0.190485686,0.184635118,0.169502541,0.157589346,0.161411449,0.158762664,0.16385898,0.157780245,0.149316818,0.139715567,0.137596592,0.136061534,0.136616975,0.140594736,0.129573226,0.131759733,0.140198603,0.142596513,0.154920474
Bangladesh,BGD,Government Effectiveness: Estimate,GE.EST,-0.687850118,-0.490328997,-0.607652247,-0.726736128,-0.841530383,-0.937496603,-0.917243719,-0.836658835,-0.706297338,-0.737818301,-0.802224457,-0.752631783,-0.771310925,-0.806320727,-0.795478344,-0.773857713,-0.726373553,-0.675904393,-0.730936646,-0.739062011,-0.731802583,-0.755047262,-0.627411544
Bangladesh,BGD,Government Effectiveness: Number of Sources,GE.NO.SRC,3,3,4,5,5,6,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9
Bangladesh,BGD,Government Effectiveness: Percentile Rank,GE.PER.RNK,27.32240486,36.6120224,31.6939888,27.56756783,22.16216278,17.91044807,19.11764717,22.92682838,26.69902992,25.72815514,24.4019146,25.83732033,24.64455032,23.69668198,23.22274971,21.63461494,23.55769157,26.92307663,23.07692337,23.07692337,25,22.11538506,28.84615326
Bangladesh,BGD,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,15.8469944,20.765028,17.48633957,14.59459496,9.729729652,6.467661858,10.29411793,11.70731735,16.01941681,13.10679626,11.48325348,13.39712906,12.79620838,11.84834099,12.79620838,13.94230747,13.46153831,14.42307663,13.94230747,12.5,12.01923084,12.01923084,13.46153831
Bangladesh,BGD,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,38.25136566,50.81967163,46.99453735,42.70270157,37.29729843,33.33333206,33.82352829,35.12195206,42.71844482,41.74757385,39.23445129,40.19138718,40.75829315,38.3886261,37.44075775,36.05769348,38.46154022,39.90384674,36.53845978,38.94230652,37.01922989,39.42307663,42.30769348
Bangladesh,BGD,Government Effectiveness: Standard Error,GE.STD.ERR,0.173903719,0.222487077,0.216711581,0.184152603,0.191846356,0.195500359,0.175595924,0.17742832,0.198638156,0.202824399,0.196845427,0.19445172,0.195470914,0.197642952,0.194634885,0.203021109,0.207009763,0.199437186,0.200867921,0.209288076,0.217080459,0.239036918,0.240108237
Bangladesh,BGD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.54881525,-0.370746762,-0.726261258,-1.032590389,-1.115581155,-1.360476375,-1.863839388,-1.507097363,-1.543071628,-1.508331299,-1.546771407,-1.425789475,-1.404736876,-1.379088998,-1.627858877,-0.895563185,-1.212017894,-1.261936784,-1.256080747,-0.995678365,-0.932975292,-0.922474504,-0.970162392
Bangladesh,BGD,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,5,5,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,7,6,6
Bangladesh,BGD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,26.59574509,33.51063919,24.86772537,19.04761887,16.58291435,10.19417477,4.368932247,8.695652008,9.178744316,9.615385056,9.004739761,9.952606201,9.004739761,9.004739761,7.582938194,16.66666603,10,10.95238113,10.95238113,13.679245,15.56603813,15.56603813,16.03773499
Bangladesh,BGD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,12.23404217,18.0851059,12.16931248,10.05290985,6.03015089,4.368932247,0.485436887,2.898550749,3.864734411,4.326922894,4.265402794,4.265402794,4.739336491,5.213270187,4.265402794,9.047618866,7.619047642,8.571428299,8.571428299,9.433961868,10.84905624,10.37735844,10.37735844
Bangladesh,BGD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,49.46808624,52.6595726,40.2116394,28.04232788,27.63819122,18.93203926,10.19417477,16.42512131,14.00966167,14.42307663,14.69194317,15.63981056,16.587677,17.53554535,10.42654037,25.7142849,18.5714283,15.23809528,16.19047546,23.11320686,26.41509438,25.94339561,26.88679314
Bangladesh,BGD,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.373912305,0.345668405,0.342506409,0.300926954,0.292058468,0.286855817,0.278116137,0.252854288,0.244294539,0.246047765,0.246055126,0.243547097,0.240677565,0.221984327,0.228019789,0.196386188,0.202983424,0.20779568,0.215949968,0.215236962,0.233014643,0.236120239,0.23941578
Bangladesh,BGD,Regulatory Quality: Estimate,RQ.EST,-0.929817796,-1.049343109,-0.941208124,-1.055441499,-1.044749141,-1.175912261,-1.081751704,-1.005542517,-0.953167856,-0.91451782,-0.866342843,-0.85759306,-0.81707859,-0.959472537,-0.923936903,-0.955160499,-0.908241212,-0.804246247,-0.813100755,-0.842074037,-0.93116945,-0.904267788,-0.845715046
Bangladesh,BGD,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,4,5,6,6,7,9,10,10,10,10,10,11,11,11,11,11,11,11,11,11,10,10
Bangladesh,BGD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,17.93478203,15.21739101,16.30434799,14.59459496,16.75675583,12.4378109,15.1960783,17.15686226,18.44660187,18.93203926,22.00956917,20.57416344,22.74881554,18.48341179,20.37914658,16.82692337,17.30769157,22.11538506,21.15384674,18.75,15.86538506,16.34615326,20.67307663
Bangladesh,BGD,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,5.978260994,5.978260994,8.695652008,5.94594574,7.567567348,5.97014904,7.352941036,8.333333015,8.737864494,9.708738327,12.44019127,12.91866016,13.27014256,9.004739761,9.952606201,8.17307663,9.615385056,10.57692337,10.57692337,10.57692337,9.134614944,10.57692337,10.09615421
Bangladesh,BGD,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,33.69565201,28.80434799,29.89130402,25.94594574,22.70270348,19.90049744,22.54901886,23.52941132,25.24271774,28.15534019,29.66507149,30.62200928,32.22748947,27.48815155,28.90995216,28.36538506,28.84615326,31.73077011,31.25,30.76922989,28.36538506,30.76922989,32.21154022
Bangladesh,BGD,Regulatory Quality: Standard Error,RQ.STD.ERR,0.311746508,0.332756311,0.262556583,0.222742364,0.190169275,0.195534751,0.161629841,0.18527177,0.186066568,0.171589464,0.162652969,0.159105733,0.155638486,0.170153782,0.171348289,0.185996652,0.179424286,0.185979262,0.180585772,0.182753325,0.182996601,0.201112598,0.192613184
Bangladesh,BGD,Rule of Law: Estimate,RL.EST,-0.934023738,-0.935864508,-0.991129994,-0.991601229,-1.151943922,-1.122482061,-0.978551865,-0.907564044,-0.827155948,-0.752373576,-0.784571469,-0.801013291,-0.733335555,-0.936167359,-0.871759772,-0.782509089,-0.759843051,-0.657332778,-0.665030122,-0.633198857,-0.631936312,-0.560531855,-0.611260772
Bangladesh,BGD,Rule of Law: Number of Sources,RL.NO.SRC,6,6,8,9,9,11,13,15,16,16,16,16,17,17,16,14,14,13,13,13,13,12,12
Bangladesh,BGD,Rule of Law: Percentile Rank,RL.PER.RNK,20.10050201,19,20.89552307,17.41293526,14.42786026,14.90384579,17.70335007,20.57416344,23.44497681,25.48077011,26.06635094,26.06635094,28.16901398,18.77934265,20.65727615,24.03846169,25,28.36538506,28.36538506,28.36538506,27.88461494,31.25,28.84615326
Bangladesh,BGD,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,10.05025101,9.5,10.44776154,8.45771122,5.97014904,6.730769157,10.04784679,11.48325348,12.91866016,16.34615326,16.587677,14.21800995,17.37089157,9.389671326,13.14554024,12.98076916,13.46153831,17.78846169,17.30769157,18.75,19.23077011,21.15384674,19.71153831
Bangladesh,BGD,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,32.16080475,33.5,30.34825897,31.3432827,23.38308525,21.63461494,29.66507149,30.62200928,35.40670013,36.53845978,35.54502487,34.12322235,36.61971664,29.10798073,33.33333206,33.65384674,35.57692337,36.53845978,38.46154022,38.46154022,40.38461685,42.30769348,40.86538315
Bangladesh,BGD,Rule of Law: Standard Error,RL.STD.ERR,0.212429106,0.221403405,0.169623196,0.186060399,0.189340472,0.176368088,0.160157606,0.15321286,0.153203338,0.146254241,0.14322491,0.140702769,0.13276802,0.138614208,0.139812142,0.152397379,0.152876586,0.167595401,0.157146707,0.151310772,0.153259829,0.152882084,0.159387708
Bangladesh,BGD,Voice and Accountability: Estimate,VA.EST,-0.058428358,-0.085569881,-0.227924496,-0.432220519,-0.551806808,-0.672145784,-0.569969237,-0.451236516,-0.573499918,-0.442116976,-0.289043039,-0.268090695,-0.31506893,-0.401940674,-0.405386388,-0.473918706,-0.512037396,-0.583839417,-0.615031362,-0.747332394,-0.741785586,-0.769074321,-0.76964426
Bangladesh,BGD,Voice and Accountability: Number of Sources,VA.NO.SRC,6,6,7,9,9,11,12,14,15,15,15,15,16,16,15,12,12,12,12,12,11,10,10
Bangladesh,BGD,Voice and Accountability: Percentile Rank,VA.PER.RNK,50,47.26368332,44.77611923,37.3134346,31.84079552,27.88461494,30.28846169,32.21154022,31.25,33.17307663,38.3886261,36.96682358,36.15023422,34.74178314,34.74178314,32.01970291,30.54187202,30.54187202,30.04926109,27.05314064,26.57004738,26.57004738,28.01932335
Bangladesh,BGD,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,37,34.82587051,30.84577179,26.86567116,24.8756218,21.63461494,24.03846169,28.84615326,25,28.84615326,32.22748947,33.175354,30.98591614,29.10798073,29.10798073,27.58620644,26.60098457,24.13793182,23.64532089,21.73913002,22.22222137,21.73913002,21.25603867
Bangladesh,BGD,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,59,56.71641922,52.73631668,44.27860641,40.79602051,35.57692337,37.98077011,37.5,34.61538315,39.42307663,44.54976273,45.49763107,44.6009407,41.31455231,41.31455231,38.91625595,35.96059036,34.48275757,33.99014664,30.43478203,30.91787529,32.36714935,32.85024261
Bangladesh,BGD,Voice and Accountability: Standard Error,VA.STD.ERR,0.208809838,0.214446098,0.202820122,0.16457507,0.167355821,0.150907725,0.14960961,0.119718835,0.116779685,0.113508992,0.115316622,0.113881908,0.112237073,0.112144351,0.110641152,0.127795801,0.129926816,0.125565901,0.126058981,0.128894627,0.123449698,0.127924368,0.130795285
Barbados,BRB,Control of Corruption: Estimate,CC.EST,1.542726398,1.541047335,1.519811511,1.485193968,1.497642756,1.408980489,1.410587668,1.325771332,1.402494311,1.358608723,1.376189828,1.476755738,1.717747927,1.648287773,1.61204195,1.133456349,1.487837434,1.25191021,1.416810632,1.40732944,1.192611575,1.222869277,1.242948413
Barbados,BRB,Control of Corruption: Number of Sources,CC.NO.SRC,2,2,2,2,2,3,3,4,4,3,4,4,4,4,4,4,4,5,4,4,6,6,6
Barbados,BRB,Control of Corruption: Percentile Rank,CC.PER.RNK,90.86021423,90.90908813,90.95744324,91.0052948,91.0052948,91.13300323,90.73170471,89.75609589,91.26213837,90.29125977,89.95215607,90.47618866,92.89099884,92.41706085,91.4691925,82.69230652,90.38461304,87.9807663,89.42308044,88.94230652,84.13461304,85.57691956,85.57691956
Barbados,BRB,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,81.18279266,81.28342438,81.9148941,80.95237732,80.95237732,81.28078461,80,78.04878235,78.1553421,78.64077759,80.38277435,81.90476227,88.1516571,84.8341217,82.93838501,75,82.69230652,80.28845978,82.21154022,82.21154022,79.80769348,80.7692337,80.7692337
Barbados,BRB,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,96.77419281,96.79144287,95.74468231,95.76719666,96.82539368,95.07389069,94.14633942,92.19512177,93.20388031,93.20388031,93.30143738,93.80952454,96.6824646,95.73459625,95.73459625,91.34615326,93.2692337,92.30769348,92.30769348,92.30769348,90.38461304,90.86538696,90.86538696
Barbados,BRB,Control of Corruption: Standard Error,CC.STD.ERR,0.340506971,0.324012995,0.346905559,0.352838129,0.326896071,0.31171447,0.284467489,0.254697859,0.266674161,0.263335228,0.227535442,0.231587037,0.229082435,0.24365367,0.241110504,0.236020193,0.209922209,0.198503733,0.206966028,0.205739081,0.191481337,0.181499496,0.203981891
Barbados,BRB,Government Effectiveness: Estimate,GE.EST,1.414037704,1.403356314,1.380486727,1.367723227,1.348457336,1.184960961,1.290171266,1.443805933,1.320340395,1.562816024,1.480269432,1.406175494,1.464920998,1.454074264,1.350997925,1.19994545,1.021855712,1.077202797,0.838656902,0.421918601,0.626334429,0.482354999,0.538301587
Barbados,BRB,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,1,1,1,2,2,3,3,2,3,3,3,3,3,3,2,3,2,2,3,3,3
Barbados,BRB,Government Effectiveness: Percentile Rank,GE.PER.RNK,88.52458954,87.97814178,87.97814178,88.10810852,88.10810852,86.06964874,88.72548676,88.29268646,87.86407471,91.26213837,89.47368622,88.51674652,89.09952545,89.57346344,87.67772675,86.05769348,80.7692337,81.7307663,77.40384674,67.78845978,73.07691956,69.2307663,69.71154022
Barbados,BRB,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,83.60655975,81.42076874,77.59562683,80,75.67567444,71.14427948,75,82.43902588,77.1844635,79.12621307,81.33971405,77.99043274,80.0947876,79.14691925,75.82938385,73.55769348,69.2307663,72.59615326,65.38461304,48.07692337,59.13461685,52.40384674,53.84615326
Barbados,BRB,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,91.25682831,95.62841797,97.26776123,94.05405426,97.29729462,92.53731537,95.58823395,96.0975647,97.08737946,99.02912903,97.60765839,98.08612061,98.57820129,98.10426331,96.6824646,94.2307663,92.30769348,91.82691956,89.90384674,78.84615326,83.17308044,80.7692337,81.25
Barbados,BRB,Government Effectiveness: Standard Error,GE.STD.ERR,0.187617555,0.302315533,0.331546426,0.295856953,0.360933959,0.376232624,0.296792656,0.246696085,0.332711965,0.350718498,0.276904523,0.296469539,0.287503839,0.275713563,0.263935179,0.296225965,0.330019832,0.282078892,0.334097981,0.331042916,0.296352118,0.312686294,0.312535197
